# id	npc_id	npc_level	affiliated_area_id	loc_x	loc_y	loc_z	raid_desc
113	25266	75	97	188983	13647	-2672	"Despite being a daughter of a noble family in Elmore Kingdom, she was one of the girls buried alive after being captured during the war. As she lay dying, her terror allowed her to summon a devil. She entered into a demonic contract which gave her the power to resurrect the other buried girls as Blood Queens. She hates her parents for allowing her capture as well as those who buried her."
114	25269	70	180	123504	-23696	-3481	"During the golden years of Elmoreden, this King of Beasts was captured and brought to the Coliseum as a spectacle to entertain the Emperor and his court. When the empire fell, he was sealed beneath the Coliseum by mystics afraid of his vengeance, but later escaped. His gigantic arms can shatter rocks, and is able to rule all beasts."
115	25272	28	1	49248	127792	-3552	"The commander of the Ol Mahum tribes that occupy the old Fortress of Resistance, he also he commands other Ol Mahums within the territory through his superior cleverness and bravery. He is a descendant of the Ol Mahum Commander created through biological manipulation during the Era of Titans, and like his ancestor can directly command the minds of other Ol Mahums."
116	25273	50	1	23800	119500	-8976	This menacing golem was created by the Titans to defend Cruma Tower during their war with the Gods. It waits patiently in the Tower's lowest level for orders from its Titan masters - orders that will never come.
117	25276	75	97	154088	-14116	-3736	"This powerful Death Lord rose up from Purgatory at the behest of Death Lord Hallate. Unlike Hallate, who exhausted most of his power breaking the seal of the Tower of Insolence, Ipos has preserved most of his. He prefers conspiracies and subtle plots to direct action and is currently keenly interested in the situation near Aden Castle. He seems to have some kind of relationship with several high-ranking nobles in Aden Kingdom."
118	25277	50	16	54651	180269	-4976	"This Queen of the Elves first decided to teach humans magic. Later betrayed by those humans, she was murdered following the war with the Orcs. Resurrected by Lilith, she became the ruler of the Catacomb of the Branded. She was slain during Anakim's invasion of the Catacomb, but again came back to life - this time thanks to the power of the Seal Stone. The repeated trauma has made her mentally unstable, and her sole purpose now is the protection of the Seal Stone. She longs for eternal rest."
119	25280	55	67	85622	88766	-5120	"This brave Convict Soldier was dispatched by Einhasad to help her daughter, Anakim, after watching her struggle at the battle with Lilim. He was given powerful golden armor and may be the ancestor of today's Platinum Tribe. He valiantly protected Anakim during many battles before finally being slain in the Catacomb of the Apostate. When the Seal of the Seven Signs was broken, he was resurrected thanks to the power of Einhasad released from the Seal Stone."
120	25281	70	97	151053	88124	-5424	"The King of Bloody Lords, he was summoned by Marilion to help fend off an impending Nephilim attack. Terrifying in battle, he slew many Nephilim and dealt a grievous blow to the Army of Light. He was finally driven back by Anakim, who personally came to fight alongside the Nephilim, and fled to the Necropolis."
121	25282	75	97	179311	-7632	-4896	"This powerful Death Lord rose up from Purgatory at the behest of Death Lord Hallate. Unlike Hallate, who exhausted most of his power breaking the seal of the Tower of Insolence, Shax has preserved most of his. Unlike Death Lord Ipos, he does not have a relationship with humans and prefers to act alone. He enjoys slaughter and chaos, and currently resides in the Disciple's Necropolis. There he personally spreads the spirit of Purgatory and death."
122	25283	80	97	184410	-10111	-5488	"Known as the Holy Mother of Darkness, Lilith rules Necropolis and awaits Shilen's resurrection. She began serving Shilen as the First Titan's oracle, when Shilen was still the Goddess of Water. After Shilen's fall, she was left behind and ordered to prepare for the goddess' resurrection. Armed with a powerful new body, Lilith has secretly instigated many conflicts between humans and Elves. She resurrects those who died in battle to serve as her undead army. Completely loyal to Shilen, she will do anything to hasten her return."
123	25286	80	97	185000	-13000	-5488	"This Angel appeared to Emperor Shunaiman during the Crisis of Shilen's Children. Called the Sacred Flame or Einhasad's Messenger, she led the Forces of Light in an attack on The Disciple's Necropolis to dislodge Lilim and Lilith. Accidentally sealed in with Lilith, she remains her eternal enemy. Despite her power, she looks like a beautiful and innocent young girl."
124	25290	78	180	186304	-43744	-3193	"Created by the dark side of the God of Light, Einhasad, to punish the arrogance of the Giant Argos, this giant Monster Eye is set in the Wall of Argos. It controls other monster eyes in order to eradicate the eyes of Argos and thwart his plans."
125	25293	78	180	134672	-115600	-1216	"This servant of the Fairy Queen was dispatched to protect the Rainbow Springs Chateau, a resort that Fairy Queen Timiniel loves. With power almost equal to the Queen's, he is a little disgruntled at what he feels is so menial an assignment. To pass the time and ease his boredom, he often ""plays"" with travelers passing by. Unfortunately for them, his hijinks are more than most humans can endure."
126	25296	74	180	158352	-121088	-2240	"The leader of the Mineral Spring Yetis in the hot springs area, he styles himself the Icicle Emperor. Despite his arrogant posturing, he is at heart a coward. He once marched into Fire Dragon Valakas' nest to prove his strength, but became frightened and fled at the mere site of Valakas' sleeping form. He is now terrified of Valakas, and runs away or hides at even the sound of roaring."
127	25299	80	180	148160	-73808	-4919	"This Orc soldier is the right arm of Commander Tayr and greatly respected by the Ketra Orc Warriors. With his immense axe, nicknamed Divider, he slew so many Silenos that their compatriots are more afraid of him than they are of Commander Tayr."
128	25302	80	180	145504	-81664	-6016	"This merciless and reckless warrior has led the Ketra Orcs for many years. A born gambler, he prefers direct action to elaborate plans, and personally leads his troops from the front line during an attack. He has faced Varka's Commander Mos twice, winning one of the contests, and is eager for a rematch."
129	25305	80	180	145008	-84992	-6240	"Brakki obtained the power of Soul of Fire Nastron, which gave him beast-like attributes. Thanks to his enhanced strength and instincts, he has become a formidable chief of the Ketra Orcs. He finds his inferiors burdensome during a battle and prefers to fight alone. He has fought Varka's Chief Horus several times without success."
130	25306	80	180	142368	-82512	-6487	"Soul of Fire summoned by Ketra Orcs' Soul Guide Asefa. Possessed with a strong propensity to wildness and violence, he tends to burn or destroy anything near him. He gave Ketra's Chief Brakki the power of the beasts, and is the power source of spells used by Asefa."
131	25309	80	180	115552	-39200	-2480	"This great sage is sometimes called Varka Silenos' Hope. He prophesied that the future of Varka Silenos was in the land of Goddard and persuaded Chief Horus to lead Silenos there. Despite age and infirmity, he stood in the front ranks to aid Commander Mos against the powerful Ketra Orcs."
132	25312	80	180	109216	-36160	-938	"This legendary Varka Silenos commander has helped lead his people in the endless war against the Ketra Orcs. A resourceful general, he prefers painstaking preparations and cunning, often elaborate, plans. He has had difficulty anticipating Commander Tayr's reckless tactics."
133	25315	80	180	105584	-43024	-1728	"This young chief of the powerful mercenary Varka Silenos is an excellent swordsman. He is ably assisted by his commander, Mos, and his shaman, Shadith."
134	25316	80	180	105452	-36775	-1050	"This Soul of Water was summoned by Soul Guide Udan Mardui of the Varka Silenos. He is capricious but peaceful, and provides the power source for the Soul Guide."
135	25319	80	180	184542	-106330	-6304	"Known as Valakas' Hound, Valakas fashioned this monster out of lava to punish trespassers and fend off enemies while he sleeps."
136	25322	66	200	93296	-75104	-1824	"Once an excellent knight, this Elmorean nobleman sold his soul to Devil Triol in exchange for eternal life and power. Transformed into a vampire, he was dispatched by Devil Triol's followers to steal Einhasad's relic, the Grail of Splendor.  "
137	25325	70	200	91008	-85904	-2736	"This Archangel keeps the Grail of Splendor, a relic of Einhasad, Goddess of Light. She does not reveal her existence openly, but is closely watching the actions of devils within Elmore Kingdom."
138	25328	71	200	59331	-42403	-3003	"The oldest son of the notorious von Hellmann Family that was executed for treason. Through a diabolical contract, he was resurrected as a vampire. He now wanders the Forest of the Dead, dreaming about his revenge."
140	25339	81	180	175610	-72453	-71	"One of four Guardian Knights assigned to protect Prince Frintezza, he was sacrificed and sold to Halisha by the unwise Prince in an attempt to save his own skin. In his lifetime, he was called Valkyrie Alectia of Flames because of his beautiful appearance, excellent skills and fiery temper."
141	25342	81	180	175610	-72453	-71	"One of 4 Guardian Knights assigned to protect Prince Frintezza, he was sacrificed and sold to Halisha by the unwise Prince in an attempt to save his own skin. In his lifetime, he was called Valkyrie Tishas of Calmness because of his handsome appearance, formidable skill and dignified character."
142	25346	81	180	175610	-72453	-71	"One of four Guardian Knights assigned to protect Prince Frintezza, he was sacrificed and sold to Halisha by the unwise Prince in an attempt to save his own skin. In his lifetime, he was called Valkyrie Meka Snowstorm due to his excellent skills and ice-cold personality."
143	25349	81	180	175610	-72453	-71	"One of four Guardian Knights assigned to protect Prince Frintezza, he was sacrificed and sold to Halisha by the unwise Prince in an attempt to save his own skin. In his lifetime, he was called Valkyrie Morigul of the Ivory Tower because he hailed from the Ivory Tower."
144	25352	30	30	-16912	174912	-3264	"This Basilisk obtained intelligence after the dark magic polluting the Wasteland mutated him. Bigger and stronger than other Basilisks, he rules over weaker ones. He hates the other tribes and will literally kill most living things he sees."
145	25354	35	30	-16096	184288	-3817	"This Gargoyle Lord rules the Gargoyles of the Wasteland. Strong-willed and confident, he resists the wishes of the Ancient Gargoyles. Rather than waiting for Shilen's resurrection, which he says may never occur, he is focused on building a Gargoyle kingdom now."
146	25357	21	30	-3456	112864	-3456	"This Ratman Chief lives in the Evil Hunting Grounds and uses mercenary Bugbear Soldiers to plunder travelers passing through Gludio Castle. To stop the attacks, the lord of Gludio has offered a reward on his head. Despite Gludio's efforts, Sukar continues to harrass wayfarers."
147	25360	26	1	29216	179280	-3624	"This powerful Hornet, who can be recognized by his tiger stripe pattern, controls a nest of several wasps. Searching for the sweetest honey, he and his subordinates maraud their way through Gludio Territory."
148	25362	23	30	-55920	186768	-3336	"This Lizardman Warrior became famous after destroying the mercenary army sent to destroy his tribe. He is known as the Tracker Leader, since his preferred tactic is to stealthily track his enemies and attack when they least expect it. "
149	25365	26	30	-62000	190256	-3687	"This Patriarch appeared suddenly, prophesying that he would become the Great Lizardman Conqueror. His powerful personal presence is gradually undermining the prevailing worship of Serpent Demon Bifrons. His promise that anyone can become a conqueror through him has gained him a large and growing group of followers."
150	25366	23	30	-62368	179440	-3594	"This fanatical Priest serves Patriarch Kuroboros and is helping spread the new conquering religion among the Lizardmen in southern Gludio. He devoutly believes that the Patriarch will make Lizardmen glorious conquerors someday, and his small number of worshipers and disciples are fervently spreading the words of Kuroboros."
151	25369	25	30	-45616	111024	-3808	"These Ghosts wander the Ruins of Agony, taking the souls of careless adventurers. Originally residents slain during the war, their spirits were called forth and controlled by the powerful dark magic of Beleth's followers."
152	25372	20	30	-111092	232173	-3448	"Created to protect a huge building in what is now the Elven Ruins, he was discarded without having the opportunity to display his ability when the Elves suddenly abandoned the island. Now this Guardian wanders the ruins, punishing trespassing adventurers and foolish grave robbers."
153	25373	21	67	9649	77467	-3808	"This Devil, a subordinate of Devil Dagoniel, was summoned by the Dark Elves during their war with the Elves. He slew many Elven Warriors during his forced service. When Devil Dagoniel was liberated from the summoning Dark Elves, he was liberated as well. He currently serves as Dagoniel's aide."
154	25375	20	67	22500	80300	-2772	"This immortal creature was created by Dark Elven dark magic. During the early days of the war between the Elves and Dark Elves, the Dark Elves found themselves on the defensive. Experimenting with the power of Dark Arts they had embraced, they resurrected a number of slain warriors. Once a brave elven knight, Ferkel became one of the revived warriors turned into bloodthirsty undead beasts. He slaughtered countless fellow Elves during the war and now thirsts for the blood of living beings."
155	25378	20	67	-54096	84288	-3512	"Created by mystics at the Institute of Dark Arts who were researching monsters skilled in mental attack. This monster can inflict powerful mental blasts and thanks to its superior intelligence, it also controls other beasts."
156	25380	21	67	-47367	51548	-5904	"This Succubus is Lich King Icarus' disciple and messenger, having served the Lich King since Icarus controlled Hardin's Academy. A loyal slave, she has learned various Dark Arts, including the control of bats, from her master."
157	25383	34	1	51632	153920	-3552	"This Knight was executed after siding with the peasants during the Dion Peasant Riot against the brutal Duke Ashton. He slayed Guilotine after the latter killed the captured peasant rebels and their families, and then was brutally executed himself. He became a ghost because of his undying rage over Ashton's injustice."
158	25385	36	1	53600	143472	-3872	"This Devil sustains himself on the storm of hatred and grudges that abound in the ghosts who roam the Execution Grounds. Standing at the center of the Execution Grounds, he controls the ghosts. There is a rumor that Ashton's brutal temperament stemmed in part from this Evil Spirit Tempest."
159	25388	35	1	40128	101920	-1241	"Captain of the powerful convict mercenary band called the Red Eye. He was drafted with other convicts during Gracia's invasion, but was abandoned by the main army during a retreat. Following the war, he and his men did not return to their country, preferring to stay in the Dion Territory they occupied during the war, sacking and ambushing. He believes the Gracian Army and its commanders were cowards for leaving his men behind."
160	25391	33	1	45600	120592	-2455	Messenger sent by Bloody Lord Nurka to communicate with the high-ranking officials of the kingdom. He is a brave Ol Mahum Warrior on his way to Aden on a top secret mission.
161	25392	32	1	29928	107160	-3708	"Royal Guard Captain of Stakato Queen Zyrnna, he is the strongest soldier among the Marsh Stakatos and commands a Royal Guard consisting only of Stakato nobles. He is as cruel as Zyrnna, and has murdered many of his people at his Queen's command."
162	25394	38	121	129025	219237	-3678	"This unidentified two-headed monster calls himself the first-ranking person, Premo Prime. Some say he was a product of some Giants' experiment, but no one knows exactly where he came from - including himself. Each head seems to have its own distinct personality. One calls itself Premo, the other Prime. Despite his lofty-sounding name, he is not very intelligent."
163	25395	45	1	15000	119000	-11900	This artificial intelligence management system was designed by the Giants to defend the Cruma Tower. It controls multiple upper-class Susceptors against attackers.
164	25398	35	1	5000	189000	-3728	"One of the Monster Eyes who acted as a spy for Devil Beleth during his failed rebellion. Now that Beleth is sealed away, the Eye is responsible for providing Beleth's followers with information."
165	25401	32	16	117808	102880	-3600	"Head of the Zenta Lizardmen, who follow Antharas. He contend that the Zenta Lizardmen are a warrior race that carries in their veins the blood of the land dragon. He leads his lizardmen and attacks those who oppose Antharas."
166	25404	33	16	35992	191312	-3104	"This pirate once ruled the South Sea of Giran along with Pirate King Zaken. Calling himself Zaken's only rival, he raided the Pirate King's headquarters after hearing the news that Zaken was missing. Instead of treasure, he and his men were struck down by Zaken's curse. Now an undead, his sole aim is to take his revenge on Zaken someday."
167	25407	60	16	115072	112272	-3018	"A noble who led the land dragon suppression forces during the Antharas Campaign during the Elmore-Aden kingdom era. Due to his foolishness, most of the campaign forces were annihilated, and he himself was killed by the land dragon's claw. To make a mockery of him, Antharas revived the fallen Ishka and gave him the task of guarding the Dragon Valley."
168	25410	40	16	72192	125424	-3657	"Leader of the Road Scavengers who occupy Death Pass and threaten Giran Territory. Cowardly by nature, the Road Scavengers mainly attack the elderly or unarmed travelers."
170	25415	40	16	128352	138464	-3467	"This crankly, ambitious Wyrm leads the Wyrms in the Gorgon Flower Garden against the occupying Gorgons. He is forcing even neutral Wyrms into conflict with the Gorgons. He hates Gorgon Queen Stenoa passionately."
171	25418	44	67	62416	8096	-3376	"This Immortal Knight is searching for Orfen in the Sea of Spores. As a young adventurer, he and his lover joined the Sea of Spores Troops. Orfen's plot caused her death, however, allowing Kraven's sorrow and rage to help him gain an immortal body in order to revenge himself on Orfen with his sharp, fearsome blade."
172	25420	48	67	42032	24128	-4704	"This Riba follows Arachne Orfen. Unlike other monsters living in the Sea of Spores, he possesses great intelligence and profound magical knowledge. At Orfen's command, he is searching for flaws in the Ivory Tower's magic force field, which blocks the spores from advancing."
173	25423	61	97	113600	47120	-4640	This capricious Queen of All Fairies has ruled the Enchanted Valley for thousands of years. She fears the gradual weakening of the Seal of Shilen.
174	25426	25	138	-18048	-101264	-2112	"This Maraku Werewolf Chief was once the ally of the Urutu Orcs and peacefully coexisted with them. Then he suddenly attacked the Urutu Tribe while its power was weakened, inflicting a serious blow. He and his Werewolves are now in engaged in an all-out attempt to conquer the Immortal Plateau, ancestral home to Orcs."
175	25429	25	138	172064	-214752	-3565	"When customers fail to pay Merchants of Mammon, Talos is summoned to collect. A low-level devil that used to live in Hell, Talos has entered into a contract with the ancient Merchants of Mammon and helped them ever since. Only the elders of the Dwarf Guilds know of the contract's existence."
176	25431	44	67	79648	18320	-5232	"Created by the ancient mystics of the Ivory Tower while they were investigating the Secrets of Infinite Flame contained in the flame stone, the Golem seemed to be a failed experiment and was discarded. Reawakened recently, it now wanders near the Ivory Tower and interferes with Spirits of Flame. Not surprisingly, it has become a major headache for the mystics."
177	25434	55	97	104096	-16896	-1803	"This Ol Mahum Warrior is warring with other bandit leaders for Oren's Bandit Stronghold. Although he cannot personally perform spells, he still has profound knowledge about magic and numbers several Shamans among his subordinates. For an Ol Mahum, he is somewhat prudent and cautious."
178	25437	45	67	67296	64128	-3723	"This savage hero leads the Timak Orc Warriors in battle. Unlike Chertuba and Ragoth, fighting is his only expertise and interest. Surprisingly, that makes him popular among many Orcs who do not comprehend Chertuba's idealism or Ragoth's wisdom."
179	25438	44	97	107000	92000	-2272	"This legendary Ratman Bandit became famous for invading the Guild of Hunters Village and stealing the Guild's symbol, the Legendary Bow. Unlike other Ratman Bandits, he has outsmarted many hunters of Hunters Village through his bold and elaborate plans."
180	25441	45	97	111440	82912	-2912	"This Evil Spirit inherited the blood of some of the most powerful dragons numbered among Shilen's children. When the War of Gods concluded, he crawled underground and went into hibernation. He awoke during the Time of Chaos and has since ruled the entire Hunters Valley with terror. He is one of the biggest challenges for the Hunters Guild."
181	25444	65	97	116430	17847	-4384	"Once the General Construction Manager in charge of building the Tower of Insolence at command of Emperor Baium, he was executed by the enraged Emperor after numerous construction delays. His lingering spirit became a powerful ghost when the Energy of Life poured out of the Tower when it collapsed. He still wanders near the Tower of Insolence, waiting to take his revenge on the imprisoned Emperor."
182	25447	71	97	113230	17847	-1424	"This mystic assisted Emperor Baium construct the Tower of Insolence to obtain the secret of eternal life. Evoking the wrath of Einhasad, he was slain by Angels but returned to life thanks to the secret knowledge he already possessed. Now he is working to free Baium."
183	25450	79	97	113230	14647	9559	"The leader of the Angels who guard the Tower of Insolence and Baium, including Fire of Wrath Shuriel. He is directly descended from Einhasad."
184	25453	70	97	156704	-6096	-4185	This giant Wyvern lives in the Blazing Swamp and controls all Wyverns and River Wyrms in the area. He feels the entire Blazing Swamp is Wyvern territory and is very displeased about the activities of the devils who have invaded the Swamp.
185	25456	49	97	133632	87072	-3623	"Hidden deep inside the Forest of Mirrors, this Devil's Mirror supposedly steals the soul of whoever looks into it. It was created by the Lords of Hell to collect souls as a sacrifice to Gran Kain."
186	25460	51	97	150304	67776	-3688	"A famous knight from Oren who served in the war to eradicate the monsters in the Forest of Mirrors. But his troops were defeated and was eventually overcome by Oblivion's Mirror himself. Now he wanders the woods with no memory of the past, a dead man with a lost soul."
187	25463	56	97	166288	68096	-3264	"The son of Fierce Tiger King Angel, called the Guardian of Harit Lizardmen, was sent by his father to help the Harit Lizardmen who had protected Anghel Waterfall for generations."
190	25473	52	97	175712	29856	-3776	"This Orc Warrior invaded the Cemetery as part of High Prefect Arak's plan to capture Aden Castle. Frustrated by the constant fighting with the monsters of the Cemetery, he and his men began to run short on supplies. His successful solution earned him the nickname Grave Robber Kim. "
191	25475	55	97	183568	24560	-3184	"This distinguished knight died in battle during the war with Elmore Kingdom long ago. He was denied eternal rest, however, when monsters and devils invaded the Cemetery during the Troubles and awakened his spirit. He now attacks not only the devils who disturbed him, but also any living creature entering the Cemetery."
192	25478	65	97	168288	28368	-3632	This Falibati Priest serves Queen Themis and worships the Goddess Shilen. He regards the Queen as one of Shilen's fragments that descended to earth and eagerly awaits the day when the Seal of Shilen is completely broken. He continuously performs rituals sacrificing the blood of the pure and innocent to Shilen.
193	25481	53	16	53517	205413	-3728	"Originally a follower of Beleth under the leadership of Devil Kurikups, this Dark Mage was cursed by the Pirate King Zaken, who believed Kenishee lied to him that the Cruma Tower had secrets of immortality hidden inside. Instead of dying, he became a ghost - some say because of the Dark Arts he had studied so well."
194	25484	50	16	43160	220463	-3680	"This subordinate of Pirate King Zaken instigated the crew to mutiny after Zaken told him the location of his fabled treasure. When Zaken returned as an immortal undead, Tilion was the first he killed - rather gruesomely. He was later resurrected and entrusted with slaying anyone setting foot on Devil's Isle."
197	25493	55	121	83174	254428	-10873	"This spirit manages the Garden of Eva, keeping it ever ready for the Goddess when she comes to rest."
198	25496	52	121	88300	258000	-10200	"This messenger of the Water Dragon Fafurion was sent to the Goddess Eva to complain about his situation. After she ceased visiting the Garden of Eva, he remained behind to guide invading Stakatos."
199	25498	45	121	126624	174448	-3056	This Crokian Shaman serves the Water Dragon Fafurion. He assists Chief Sebek and delivers Fafurion's commands to the Crokian Tribe. With his magic he can control the alligators of Alligator Island.
200	25501	30	138	48575	-106191	-1568	"His exploits are famous among Wererats. After assigning the South to the Sukar Wererats, he and a group of followers journeyed north in search of wealth. Unlike other Wererats, he possesses an enterprising spirit and began plundering the tombs of Orc tribal chiefs. Chased away by vengeful spirits, he and his band now rob unwary travelers passing through the region."
201	25504	39	138	123000	-141000	-1100	"Once a human magician with an almost Dwarven interest in machinery,he heard about Titan Age Sky Wagon Relic and theorized that a combination of Dwarven skills and magic could reproduce the flying wagon. He died without succeeding in his goal, but his spirit still wanders the area."
202	25506	37	138	127900	-160600	-1100	"This villain preys on adventurers who travel between the Dwarven Village and the Town of Schuttgart. He summoned all the northern Goblin powers to create a great bandit force and rule over them, but he made a serious mistake by stealing tribute intended for Schuttgart. Hearing rumors that the lord was preparing an army to clear out the bandits, he and his followers fled to the mountains."
204	25703	76	138	92740	-111097	-3504	"Powerful gigantic golem created by Dr. Chaos using the Pavel's Ruins starstone. Dr. Chaos was once the Golem Maestro for all guilds, but he tried to steal the Leader's Blueprints. He was assigned to obtaining revenge for the Black Anvil Guild, and he led the golem army that he made to Pavel's Ruins. When outsiders are discovered, in order to punish himself, he consider them troops from the Black Anvil Guild and just attacks. His ultimate goal is ""world domination."""
205	29060	59	138	106000	-128000	-3000	"This captain secretly loved the Princess Felicia. Saddened by her disappearance, he set out to learn her fate. Finding her transformed into the Ice Queen, Freya, he was turned into a Gargoyle and now protects the Frozen Labyrinth from interlopers."
207	29096	80	200	113000	-76000	200	"Though it appears human, it is actually an archangel who speaks directly with Einhasad. The ancient religious text discovered at the Tower of Insolence gave evidence that the grail was hidden somewhere in the Monastery of Silence. Afterward, extensive searches for the grail took place in the Temple of Bishop, but no one could escape the judgment of the Master of Splendor."
208	29062	80	200	-35765	-50351	1704	"This aristocrat of Rune secretly worships Triol, even conducting the occasional bloody worship ceremony in the Temple. Despite her claims of nobility, much of her background is still unkown."
209	25523	73	180	170000	-60000	-3500	This Golem was originally a follower of Argos during the war between Giants and Humans. He remained with his master after Argos's imprisonment by Einhasad into the cliff wall. He has devolved to the point that he no longer resembles a Titan and isn't sure why he is still there. Even Daimon the White-Eyed cannot harm him in the Wall of Argos.
210	25524	76	97	144600	-5500	-4100	"The result of one of Hardin's magical experiments, he is rather monstrous in appearance, spewing lava from all over his body. Despite his looks, he was in fact a very submissive Golem who followed Hardin like a father. He went mad from the feeling of abandonment after Hardin left the Blazing Swamp. When King Astaire attacked Aden Castle, some of the soldiers of Elmore were caught in the Blazing Swamp, and there they first saw this giant covered in lava."
211	29056	60	138	102800	-126000	-2500	"The Ice Fairy who came to Freya after Princess Felicia was turned, she oversees everything in the Frozen Labyrinth on behalf of Freya. She has watched the movements of the Zinnia Guild ever since the Order of Canna Knights disappeared."
212	29054	75	200	11882	-49216	-3008	
218	25527	80	200	3776	-6768	-32	"The younger brother of the Elrokian chief, Mushika, he is notoriously ambitious, jealous and prone to fits of violence. Where his legendary brother is concerned, he also suffers from something of an inferiority complex. He currently leads the Elrokian faction opposed to Mushika's policies and is scheming to depose his brother and make himself chief."
219	29065	80	200	26528	-8244	-20	"Sailren, an enormous, vicious and dangerous dinosaur who inhabits the Primeval Isle, was sealed inside the Lost Nest ages ago by Shilen and the ancient Elrokian warriors."
220	29095	80	180	147408	-43552	-23	"Wandering near Goddard Castle, this seemingly ordinary Human knight is actually a demon searching for a powerful weapon to increase its strength. (An active monster whose location is unknown.)"
221	25528	22	30	-110952	87174	-129	"Past the secure entrance to this large cavern waits Mother Nornil, the ruler of Nornil's Garden."
222	25531	81	121	152760	145944	-126	"This cruel, soulless creature handles much of Beleth's dirty work. If possible, her wickedness has grown after Kechi, the object of her affection, failed to become Chief Guard. "
223	25532	82	121	154076	149532	-120	"Kechi aspired to be the Chief Guard of the Crystal Caverns, but Beleth bypassed him in favor of Barler. Furious at the slight, Kechi plots his revenge."
224	25534	83	121	144304	154416	-118	"Once one of Parme's handmaidens, she has now fallen under Beleth's evil influence."
225	25536	83	30	-19071	242350	-33	This once-noble soul was originally a powerful seer able to communicate directly with the divine; now only his overwhelming hatred against Beleth remains.
226	25539	81	30	-17475	253163	-34	"This supernatural wind tore through ancient Hellbound, filled with evil spirits and possessing a malicious will of its own."
227	25540	83	30	-22144	278744	-82	"This high-level Demon general, royalty even to the infernal, was ordered by  Darion to capture the Tower of Infinitum."
228	25542	83	30	-19056	278732	-150	"Along with Darion, this Demon was involved in the alliance against Beleth and was particularly involved in Beleth's invasion of the mainland."
229	25544	83	30	-12557	273901	-90	"Beleth's right hand, he designed the Iron Castle and created a number of powerful magical tools for his master. Because of his long association with the Demon, his soul has been irretrievably corrupted. "
230	29099	83	121	155097	142934	-127	"The Chief Guard of the Crystal Caverns, selected because of his strength and power. It is his responsibility to keep an eye on the imprisoned Parme as well as represent all the Demons on the island."
231	25603	84	30	20886	244088	110	"He was one of the Devil's retainers from Asmodae, and Beleth placed him among the people in order to rule Hellbound. Although he took over the power and turned Hellbound into the Devil's territory after Beleth disappeared for magic experiments, Beleth does not really care about it."
232	25609	82	30	-45474	247450	-139	"He was created when a large number of elemental spirits that were constrained in the basement of Tower of Naia were transformed after being affected by Beleth's magic and Core Naia. Although it is a monster with an unstable shape and mind, which is about to be destroyed, it is still slightly conscious as a natural spirit."
236	29118	83	30	16334	213148	-93	"He is both the best wizard in the world and the worst devil in history. He once led the devil's army and attacked Elmoreden, but he was sealed away after they were defeated by the Ivory Tower wizards in the wilderness. After which, he successfully escaped. He used Hellbound Island to connect to what was taboo and successfully possessed the mysterious power that even the gods were not aware of. Nobody knows what he thinks or what he wants."
244	29129	29	30	-114888	-189615	-46	Leader of those who guard the Labyrinth of the Abyss. They protect Kamaloka from all enemies to try to infiltrate Kamaloka.
245	29132	39	30	-114888	-189615	-46	Leader of those who guard the Labyrinth of the Abyss. They protect Kamaloka from all enemies to try to infiltrate Kamaloka.
246	29135	49	30	-114888	-189615	-46	Leader of those who guard the Labyrinth of the Abyss. They protect Kamaloka from all enemies to try to infiltrate Kamaloka.
247	29138	59	30	-114888	-189615	-46	Leader of those who guard the Labyrinth of the Abyss. They protect Kamaloka from all enemies to try to infiltrate Kamaloka.
248	29141	69	30	-114888	-189615	-46	Leader of those who guard the Labyrinth of the Abyss. They protect Kamaloka from all enemies to try to infiltrate Kamaloka.
249	29144	78	30	-114888	-189615	-46	Leader of those who guard the Labyrinth of the Abyss. They protect Kamaloka from all enemies to try to infiltrate Kamaloka.
250	29147	81	30	-114888	-189615	-46	Leader of those who guard the Labyrinth of the Abyss. They protect Kamaloka from all enemies to try to infiltrate Kamaloka.
251	25634	81	30	-212418	202385	-38	"An undead monster that has the spirit of a famous doctor who lived in Gracia before its collapse. When Argekunte was fatally wounded, this Dark Wizard who specialized in evil magic, beguiled him into becoming a guard that doesn't die. He becomes recognized as the leading inside collaborator who helped Ekimus rule, and he later gains control of the Hall of Erosion."
252	25635	81	30	-212418	202385	-38	"An undead monster that has the infamous spirit of a cold-blooded serial killer who lived in Gracia before its collapse. He threatened Cohemenes in an effort to save his own life, but he was tricked instead by Cohemenes's deceitful contract to become a slave who never dies."
253	25636	81	30	-212418	202385	-38	"Soul Devourers makes the life force for the Seed of Infinity by taking the souls from the dead. After awhile, they become uncontrollable monsters that lose all cognitive abilities except their appetite for food. Their favorite food is the begrudged souls of people who died in inconceivable agony."
254	25637	81	30	-212418	202385	-38	"An undead monster that has the spirit of the Royal Astrologer who lived in Gracia before its collapse. While he was alive, he abused his authority by fabricating false prophecies that subjected the entire kingdom under the power of Ekimus and the Seed of Infinity."
255	25638	81	30	-212418	202385	-38	"An undead monster that has the spirit of a high priest who lived in Gracia before its collapse. While he was alive, he was obsessed with immortal life and assumed the main role of taking the Seed of Infinity inside the castle. Later, he called himself the First Priest of Ekimus."
256	25639	81	30	-212418	202385	-38	"An undead monster that has the spirit of an infamous interrogator who was notorious for unspeakable methods of interrogation in Gracia before its collapse. He was revived as an undead by the Seed of Infinity which is sensitive to fear, agony, and grudge."
